Country,Year,Month,Sector,Value
Brazil,2019.0,12.0,Residential,0.098
China,2019.0,12.0,Domestic Aviation,0.164
China,2019.0,12.0,Ground Transport,2.55
China,2019.0,12.0,Industry,10.322
China,2019.0,12.0,International Aviation,0.081
China,2019.0,12.0,Power,11.552
China,2019.0,12.0,Residential,2.575
France,2019.0,12.0,Domestic Aviation,0.007
France,2019.0,12.0,Ground Transport,0.34
France,2019.0,12.0,Industry,0.147
France,2019.0,12.0,International Aviation,0.048
France,2019.0,12.0,Power,0.062
France,2019.0,12.0,Residential,0.312
Germany,2019.0,12.0,Domestic Aviation,0.007
Germany,2019.0,12.0,Ground Transport,0.442
Germany,2019.0,12.0,Industry,0.318
Germany,2019.0,12.0,International Aviation,0.069
Germany,2019.0,12.0,Power,0.524
Germany,2019.0,12.0,Residential,0.571
India,2019.0,12.0,Domestic Aviation,0.018
India,2019.0,12.0,Ground Transport,0.857
India,2019.0,12.0,Industry,2.264
India,2019.0,12.0,International Aviation,0.031
India,2019.0,12.0,Power,3.645
India,2019.0,12.0,Residential,0.416
Italy,2019.0,12.0,Domestic Aviation,0.004
Italy,2019.0,12.0,Ground Transport,0.268
Italy,2019.0,12.0,Industry,0.158
Italy,2019.0,12.0,International Aviation,0.03
Italy,2019.0,12.0,Power,0.24
Italy,2019.0,12.0,Residential,0.331
Japan,2019.0,12.0,Domestic Aviation,0.024
Japan,2019.0,12.0,Ground Transport,0.494
Japan,2019.0,12.0,Industry,0.794
Japan,2019.0,12.0,International Aviation,0.051
Japan,2019.0,12.0,Power,1.426
Japan,2019.0,12.0,Residential,0.425
ROW,2019.0,12.0,Domestic Aviation,0.186
ROW,2019.0,12.0,Ground Transport,6.697
ROW,2019.0,12.0,Industry,9.923
ROW,2019.0,12.0,International Aviation,0.713
ROW,2019.0,12.0,Power,10.574
ROW,2019.0,12.0,Residential,3.43
Russia,2019.0,12.0,Domestic Aviation,0.035
Russia,2019.0,12.0,Ground Transport,0.675
Russia,2019.0,12.0,Industry,0.734
Russia,2019.0,12.0,International Aviation,0.03
Russia,2019.0,12.0,Power,2.773
Russia,2019.0,12.0,Residential,0.64
Spain,2019.0,12.0,Domestic Aviation,0.014
Spain,2019.0,12.0,Ground Transport,0.259
Spain,2019.0,12.0,Industry,0.187
Spain,2019.0,12.0,International Aviation,0.05
Spain,2019.0,12.0,Power,0.119
Spain,2019.0,12.0,Residential,0.111
United Kingdom,2019.0,12.0,Domestic Aviation,0.007
United Kingdom,2019.0,12.0,Ground Transport,0.338
United Kingdom,2019.0,12.0,Industry,0.172
United Kingdom,2019.0,12.0,International Aviation,0.085
United Kingdom,2019.0,12.0,Power,0.193
United Kingdom,2019.0,12.0,Residential,0.313
United States,2019.0,12.0,Domestic Aviation,0.481
United States,2019.0,12.0,Ground Transport,4.202
United States,2019.0,12.0,Industry,2.673
United States,2019.0,12.0,International Aviation,0.203
United States,2019.0,12.0,Power,3.938
United States,2019.0,12.0,Residential,2.391
WORLD,2019.0,12.0,Domestic Aviation,0.982
WORLD,2019.0,12.0,Ground Transport,18.59
WORLD,2019.0,12.0,Industry,28.876
WORLD,2019.0,12.0,International Aviation,1.547
WORLD,2019.0,12.0,Power,36.485
WORLD,2019.0,12.0,Residential,12.478
Brazil,2019.0,1.0,Domestic Aviation,0.029
Brazil,2019.0,1.0,Ground Transport,0.49
Brazil,2019.0,1.0,Industry,0.349
Brazil,2019.0,1.0,International Aviation,0.018
Brazil,2019.0,1.0,Power,0.155
Brazil,2019.0,1.0,Residential,0.102
China,2019.0,1.0,Domestic Aviation,0.171
China,2019.0,1.0,Ground Transport,2.532
China,2019.0,1.0,Industry,12.171
China,2019.0,1.0,International Aviation,0.081
China,2019.0,1.0,Power,11.893
China,2019.0,1.0,Residential,2.219
France,2019.0,1.0,Domestic Aviation,0.007
France,2019.0,1.0,Ground Transport,0.336
France,2019.0,1.0,Industry,0.172
France,2019.0,1.0,International Aviation,0.053
France,2019.0,1.0,Power,0.051
France,2019.0,1.0,Residential,0.215
Germany,2019.0,1.0,Domestic Aviation,0.007
Germany,2019.0,1.0,Ground Transport,0.445
Germany,2019.0,1.0,Industry,0.354
Germany,2019.0,1.0,International Aviation,0.075
Germany,2019.0,1.0,Power,0.664
Germany,2019.0,1.0,Residential,0.476
India,2019.0,1.0,Domestic Aviation,0.018
India,2019.0,1.0,Ground Transport,0.854
India,2019.0,1.0,Industry,1.971
India,2019.0,1.0,International Aviation,0.03
India,2019.0,1.0,Power,3.577
India,2019.0,1.0,Residential,0.356
Italy,2019.0,1.0,Domestic Aviation,0.005
Italy,2019.0,1.0,Ground Transport,0.266
Italy,2019.0,1.0,Industry,0.18
Italy,2019.0,1.0,International Aviation,0.039
Italy,2019.0,1.0,Power,0.286
Italy,2019.0,1.0,Residential,0.203
Japan,2019.0,1.0,Domestic Aviation,0.024
Japan,2019.0,1.0,Ground Transport,0.489
Japan,2019.0,1.0,Industry,0.844
Japan,2019.0,1.0,International Aviation,0.053
Japan,2019.0,1.0,Power,1.425
Japan,2019.0,1.0,Residential,0.548
ROW,2019.0,1.0,Domestic Aviation,0.189
ROW,2019.0,1.0,Ground Transport,6.522
ROW,2019.0,1.0,Industry,9.856
ROW,2019.0,1.0,International Aviation,0.745
ROW,2019.0,1.0,Power,10.145
ROW,2019.0,1.0,Residential,3.379
Russia,2019.0,1.0,Domestic Aviation,0.04
Russia,2019.0,1.0,Ground Transport,0.667
Russia,2019.0,1.0,Industry,0.815
Russia,2019.0,1.0,International Aviation,0.03
Russia,2019.0,1.0,Power,2.599
Russia,2019.0,1.0,Residential,0.534
Spain,2019.0,1.0,Domestic Aviation,0.015
Spain,2019.0,1.0,Ground Transport,0.26
Spain,2019.0,1.0,Industry,0.256
Spain,2019.0,1.0,International Aviation,0.063
Spain,2019.0,1.0,Power,0.185
Spain,2019.0,1.0,Residential,0.116
United Kingdom,2019.0,1.0,Domestic Aviation,0.008
United Kingdom,2019.0,1.0,Ground Transport,0.325
United Kingdom,2019.0,1.0,Industry,0.173
United Kingdom,2019.0,1.0,International Aviation,0.094
United Kingdom,2019.0,1.0,Power,0.221
United Kingdom,2019.0,1.0,Residential,0.311
United States,2019.0,1.0,Domestic Aviation,0.469
United States,2019.0,1.0,Ground Transport,4.655
United States,2019.0,1.0,Industry,2.937
United States,2019.0,1.0,International Aviation,0.229
United States,2019.0,1.0,Power,3.944
United States,2019.0,1.0,Residential,2.461
WORLD,2019.0,1.0,Domestic Aviation,0.989
WORLD,2019.0,1.0,Ground Transport,18.806
WORLD,2019.0,1.0,Industry,30.887
WORLD,2019.0,1.0,International Aviation,1.678
WORLD,2019.0,1.0,Power,36.326
WORLD,2019.0,1.0,Residential,11.617
Brazil,2019.0,2.0,Domestic Aviation,0.028
Brazil,2019.0,2.0,Ground Transport,0.498
Brazil,2019.0,2.0,Industry,0.4
Brazil,2019.0,2.0,International Aviation,0.017
Brazil,2019.0,2.0,Power,0.178
Brazil,2019.0,2.0,Residential,0.102
China,2019.0,2.0,Domestic Aviation,0.168
China,2019.0,2.0,Ground Transport,2.537
China,2019.0,2.0,Industry,12.245
China,2019.0,2.0,International Aviation,0.086
China,2019.0,2.0,Power,11.965
China,2019.0,2.0,Residential,2.248
France,2019.0,2.0,Domestic Aviation,0.006
France,2019.0,2.0,Ground Transport,0.345
France,2019.0,2.0,Industry,0.151
France,2019.0,2.0,International Aviation,0.048
France,2019.0,2.0,Power,0.045
France,2019.0,2.0,Residential,0.245
Germany,2019.0,2.0,Domestic Aviation,0.007
Germany,2019.0,2.0,Ground Transport,0.446
Germany,2019.0,2.0,Industry,0.376
Germany,2019.0,2.0,International Aviation,0.075
Germany,2019.0,2.0,Power,0.705
Germany,2019.0,2.0,Residential,0.376
India,2019.0,2.0,Domestic Aviation,0.018
India,2019.0,2.0,Ground Transport,0.848
India,2019.0,2.0,Industry,2.055
India,2019.0,2.0,International Aviation,0.03
India,2019.0,2.0,Power,3.729
India,2019.0,2.0,Residential,0.35
Italy,2019.0,2.0,Domestic Aviation,0.005
Italy,2019.0,2.0,Ground Transport,0.269
Italy,2019.0,2.0,Industry,0.193
Italy,2019.0,2.0,International Aviation,0.036
Italy,2019.0,2.0,Power,0.308
Italy,2019.0,2.0,Residential,0.204
Japan,2019.0,2.0,Domestic Aviation,0.024
Japan,2019.0,2.0,Ground Transport,0.494
Japan,2019.0,2.0,Industry,0.917
Japan,2019.0,2.0,International Aviation,0.054
Japan,2019.0,2.0,Power,1.548
Japan,2019.0,2.0,Residential,0.557
ROW,2019.0,2.0,Domestic Aviation,0.189
ROW,2019.0,2.0,Ground Transport,6.722
ROW,2019.0,2.0,Industry,10.003
ROW,2019.0,2.0,International Aviation,0.721
ROW,2019.0,2.0,Power,10.421
ROW,2019.0,2.0,Residential,2.988
Russia,2019.0,2.0,Domestic Aviation,0.038
Russia,2019.0,2.0,Ground Transport,0.673
Russia,2019.0,2.0,Industry,0.822
Russia,2019.0,2.0,International Aviation,0.032
Russia,2019.0,2.0,Power,2.622
Russia,2019.0,2.0,Residential,0.548
Spain,2019.0,2.0,Domestic Aviation,0.015
Spain,2019.0,2.0,Ground Transport,0.261
Spain,2019.0,2.0,Industry,0.238
Spain,2019.0,2.0,International Aviation,0.06
Spain,2019.0,2.0,Power,0.172
Spain,2019.0,2.0,Residential,0.114
United Kingdom,2019.0,2.0,Domestic Aviation,0.007
United Kingdom,2019.0,2.0,Ground Transport,0.335
United Kingdom,2019.0,2.0,Industry,0.222
United Kingdom,2019.0,2.0,International Aviation,0.097
United Kingdom,2019.0,2.0,Power,0.284
United Kingdom,2019.0,2.0,Residential,0.342
United States,2019.0,2.0,Domestic Aviation,0.496
United States,2019.0,2.0,Ground Transport,4.612
United States,2019.0,2.0,Industry,2.831
United States,2019.0,2.0,International Aviation,0.221
United States,2019.0,2.0,Power,3.876
United States,2019.0,2.0,Residential,2.154
WORLD,2019.0,2.0,Domestic Aviation,1.008
WORLD,2019.0,2.0,Ground Transport,19.012
WORLD,2019.0,2.0,Industry,31.259
WORLD,2019.0,2.0,International Aviation,1.638
WORLD,2019.0,2.0,Power,36.983
WORLD,2019.0,2.0,Residential,10.874
Brazil,2019.0,3.0,Domestic Aviation,0.028
Brazil,2019.0,3.0,Ground Transport,0.5
Brazil,2019.0,3.0,Industry,0.38
Brazil,2019.0,3.0,International Aviation,0.016
Brazil,2019.0,3.0,Power,0.169
Brazil,2019.0,3.0,Residential,0.102
China,2019.0,3.0,Domestic Aviation,0.171
China,2019.0,3.0,Ground Transport,2.534
China,2019.0,3.0,Industry,11.78
China,2019.0,3.0,International Aviation,0.085
China,2019.0,3.0,Power,11.511
China,2019.0,3.0,Residential,2.083
France,2019.0,3.0,Domestic Aviation,0.007
France,2019.0,3.0,Ground Transport,0.341
France,2019.0,3.0,Industry,0.301
France,2019.0,3.0,International Aviation,0.049
France,2019.0,3.0,Power,0.089
France,2019.0,3.0,Residential,0.341
Germany,2019.0,3.0,Domestic Aviation,0.007
Germany,2019.0,3.0,Ground Transport,0.45
Germany,2019.0,3.0,Industry,0.474
Germany,2019.0,3.0,International Aviation,0.076
Germany,2019.0,3.0,Power,0.889
Germany,2019.0,3.0,Residential,0.416
India,2019.0,3.0,Domestic Aviation,0.018
India,2019.0,3.0,Ground Transport,0.851
India,2019.0,3.0,Industry,2.088
India,2019.0,3.0,International Aviation,0.032
India,2019.0,3.0,Power,3.789
India,2019.0,3.0,Residential,0.337
Italy,2019.0,3.0,Domestic Aviation,0.005
Italy,2019.0,3.0,Ground Transport,0.27
Italy,2019.0,3.0,Industry,0.19
Italy,2019.0,3.0,International Aviation,0.039
Italy,2019.0,3.0,Power,0.302
Italy,2019.0,3.0,Residential,0.242
Japan,2019.0,3.0,Domestic Aviation,0.024
Japan,2019.0,3.0,Ground Transport,0.493
Japan,2019.0,3.0,Industry,0.908
Japan,2019.0,3.0,International Aviation,0.054
Japan,2019.0,3.0,Power,1.534
Japan,2019.0,3.0,Residential,0.531
ROW,2019.0,3.0,Domestic Aviation,0.193
ROW,2019.0,3.0,Ground Transport,6.692
ROW,2019.0,3.0,Industry,10.015
ROW,2019.0,3.0,International Aviation,0.737
ROW,2019.0,3.0,Power,10.328
ROW,2019.0,3.0,Residential,2.829
Russia,2019.0,3.0,Domestic Aviation,0.039
Russia,2019.0,3.0,Ground Transport,0.671
Russia,2019.0,3.0,Industry,0.829
Russia,2019.0,3.0,International Aviation,0.032
Russia,2019.0,3.0,Power,2.643
Russia,2019.0,3.0,Residential,0.545
Spain,2019.0,3.0,Domestic Aviation,0.015
Spain,2019.0,3.0,Ground Transport,0.263
Spain,2019.0,3.0,Industry,0.171
Spain,2019.0,3.0,International Aviation,0.06
Spain,2019.0,3.0,Power,0.123
Spain,2019.0,3.0,Residential,0.125
United Kingdom,2019.0,3.0,Domestic Aviation,0.007
United Kingdom,2019.0,3.0,Ground Transport,0.336
United Kingdom,2019.0,3.0,Industry,0.204
United Kingdom,2019.0,3.0,International Aviation,0.095
United Kingdom,2019.0,3.0,Power,0.261
United Kingdom,2019.0,3.0,Residential,0.369
United States,2019.0,3.0,Domestic Aviation,0.494
United States,2019.0,3.0,Ground Transport,4.512
United States,2019.0,3.0,Industry,2.743
United States,2019.0,3.0,International Aviation,0.216
United States,2019.0,3.0,Power,3.61
United States,2019.0,3.0,Residential,1.766
WORLD,2019.0,3.0,Domestic Aviation,1.015
WORLD,2019.0,3.0,Ground Transport,18.882
WORLD,2019.0,3.0,Industry,30.87
WORLD,2019.0,3.0,International Aviation,1.658
WORLD,2019.0,3.0,Power,36.416
WORLD,2019.0,3.0,Residential,10.315
Brazil,2019.0,4.0,Domestic Aviation,0.028
Brazil,2019.0,4.0,Ground Transport,0.502
Brazil,2019.0,4.0,Industry,0.399
Brazil,2019.0,4.0,International Aviation,0.016
Brazil,2019.0,4.0,Power,0.177
Brazil,2019.0,4.0,Residential,0.102
China,2019.0,4.0,Domestic Aviation,0.171
China,2019.0,4.0,Ground Transport,2.535
China,2019.0,4.0,Industry,11.959
China,2019.0,4.0,International Aviation,0.087
China,2019.0,4.0,Power,11.685
China,2019.0,4.0,Residential,1.917
France,2019.0,4.0,Domestic Aviation,0.007
France,2019.0,4.0,Ground Transport,0.345
France,2019.0,4.0,Industry,0.322
France,2019.0,4.0,International Aviation,0.053
France,2019.0,4.0,Power,0.095
France,2019.0,4.0,Residential,0.346
Germany,2019.0,4.0,Domestic Aviation,0.007
Germany,2019.0,4.0,Ground Transport,0.452
Germany,2019.0,4.0,Industry,0.488
Germany,2019.0,4.0,International Aviation,0.079
Germany,2019.0,4.0,Power,0.913
Germany,2019.0,4.0,Residential,0.519
India,2019.0,4.0,Domestic Aviation,0.018
India,2019.0,4.0,Ground Transport,0.85
India,2019.0,4.0,Industry,2.118
India,2019.0,4.0,International Aviation,0.031
India,2019.0,4.0,Power,3.843
India,2019.0,4.0,Residential,0.337
Italy,2019.0,4.0,Domestic Aviation,0.005
Italy,2019.0,4.0,Ground Transport,0.273
Italy,2019.0,4.0,Industry,0.18
Italy,2019.0,4.0,International Aviation,0.037
Italy,2019.0,4.0,Power,0.287
Italy,2019.0,4.0,Residential,0.26
Japan,2019.0,4.0,Domestic Aviation,0.024
Japan,2019.0,4.0,Ground Transport,0.496
Japan,2019.0,4.0,Industry,0.845
Japan,2019.0,4.0,International Aviation,0.055
Japan,2019.0,4.0,Power,1.427
Japan,2019.0,4.0,Residential,0.395
ROW,2019.0,4.0,Domestic Aviation,0.194
ROW,2019.0,4.0,Ground Transport,6.797
ROW,2019.0,4.0,Industry,10.059
ROW,2019.0,4.0,International Aviation,0.746
ROW,2019.0,4.0,Power,10.333
ROW,2019.0,4.0,Residential,2.789
Russia,2019.0,4.0,Domestic Aviation,0.038
Russia,2019.0,4.0,Ground Transport,0.672
Russia,2019.0,4.0,Industry,0.827
Russia,2019.0,4.0,International Aviation,0.032
Russia,2019.0,4.0,Power,2.636
Russia,2019.0,4.0,Residential,0.541
Spain,2019.0,4.0,Domestic Aviation,0.015
Spain,2019.0,4.0,Ground Transport,0.266
Spain,2019.0,4.0,Industry,0.204
Spain,2019.0,4.0,International Aviation,0.062
Spain,2019.0,4.0,Power,0.147
Spain,2019.0,4.0,Residential,0.143
United Kingdom,2019.0,4.0,Domestic Aviation,0.008
United Kingdom,2019.0,4.0,Ground Transport,0.334
United Kingdom,2019.0,4.0,Industry,0.18
United Kingdom,2019.0,4.0,International Aviation,0.097
United Kingdom,2019.0,4.0,Power,0.23
United Kingdom,2019.0,4.0,Residential,0.346
United States,2019.0,4.0,Domestic Aviation,0.504
United States,2019.0,4.0,Ground Transport,4.606
United States,2019.0,4.0,Industry,2.874
United States,2019.0,4.0,International Aviation,0.225
United States,2019.0,4.0,Power,3.718
United States,2019.0,4.0,Residential,1.607
WORLD,2019.0,4.0,Domestic Aviation,1.027
WORLD,2019.0,4.0,Ground Transport,19.102
WORLD,2019.0,4.0,Industry,31.241
WORLD,2019.0,4.0,International Aviation,1.687
WORLD,2019.0,4.0,Power,36.697
WORLD,2019.0,4.0,Residential,9.909
Brazil,2019.0,5.0,Domestic Aviation,0.029
Brazil,2019.0,5.0,Ground Transport,0.504
Brazil,2019.0,5.0,Industry,0.431
Brazil,2019.0,5.0,International Aviation,0.017
Brazil,2019.0,5.0,Power,0.191
Brazil,2019.0,5.0,Residential,0.102
China,2019.0,5.0,Domestic Aviation,0.161
China,2019.0,5.0,Ground Transport,2.562
China,2019.0,5.0,Industry,11.893
China,2019.0,5.0,International Aviation,0.088
China,2019.0,5.0,Power,11.622
China,2019.0,5.0,Residential,1.769
France,2019.0,5.0,Domestic Aviation,0.007
France,2019.0,5.0,Ground Transport,0.347
France,2019.0,5.0,Industry,0.327
France,2019.0,5.0,International Aviation,0.054
France,2019.0,5.0,Power,0.097
France,2019.0,5.0,Residential,0.301
Germany,2019.0,5.0,Domestic Aviation,0.007
Germany,2019.0,5.0,Ground Transport,0.446
Germany,2019.0,5.0,Industry,0.477
Germany,2019.0,5.0,International Aviation,0.079
Germany,2019.0,5.0,Power,0.895
Germany,2019.0,5.0,Residential,0.506
India,2019.0,5.0,Domestic Aviation,0.019
India,2019.0,5.0,Ground Transport,0.852
India,2019.0,5.0,Industry,2.069
India,2019.0,5.0,International Aviation,0.034
India,2019.0,5.0,Power,3.754
India,2019.0,5.0,Residential,0.331
Italy,2019.0,5.0,Domestic Aviation,0.005
Italy,2019.0,5.0,Ground Transport,0.272
Italy,2019.0,5.0,Industry,0.172
Italy,2019.0,5.0,International Aviation,0.042
Italy,2019.0,5.0,Power,0.275
Italy,2019.0,5.0,Residential,0.275
Japan,2019.0,5.0,Domestic Aviation,0.024
Japan,2019.0,5.0,Ground Transport,0.502
Japan,2019.0,5.0,Industry,0.792
Japan,2019.0,5.0,International Aviation,0.055
Japan,2019.0,5.0,Power,1.337
Japan,2019.0,5.0,Residential,0.281
ROW,2019.0,5.0,Domestic Aviation,0.194
ROW,2019.0,5.0,Ground Transport,6.321
ROW,2019.0,5.0,Industry,9.945
ROW,2019.0,5.0,International Aviation,0.747
ROW,2019.0,5.0,Power,10.301
ROW,2019.0,5.0,Residential,2.769
Russia,2019.0,5.0,Domestic Aviation,0.039
Russia,2019.0,5.0,Ground Transport,0.679
Russia,2019.0,5.0,Industry,0.831
Russia,2019.0,5.0,International Aviation,0.032
Russia,2019.0,5.0,Power,2.651
Russia,2019.0,5.0,Residential,0.528
Spain,2019.0,5.0,Domestic Aviation,0.016
Spain,2019.0,5.0,Ground Transport,0.271
Spain,2019.0,5.0,Industry,0.191
Spain,2019.0,5.0,International Aviation,0.066
Spain,2019.0,5.0,Power,0.138
Spain,2019.0,5.0,Residential,0.148
United Kingdom,2019.0,5.0,Domestic Aviation,0.008
United Kingdom,2019.0,5.0,Ground Transport,0.33
United Kingdom,2019.0,5.0,Industry,0.152
United Kingdom,2019.0,5.0,International Aviation,0.1
United Kingdom,2019.0,5.0,Power,0.195
United Kingdom,2019.0,5.0,Residential,0.287
United States,2019.0,5.0,Domestic Aviation,0.511
United States,2019.0,5.0,Ground Transport,4.733
United States,2019.0,5.0,Industry,2.789
United States,2019.0,5.0,International Aviation,0.231
United States,2019.0,5.0,Power,3.694
United States,2019.0,5.0,Residential,1.722
WORLD,2019.0,5.0,Domestic Aviation,1.028
WORLD,2019.0,5.0,Ground Transport,18.793
WORLD,2019.0,5.0,Industry,30.862
WORLD,2019.0,5.0,International Aviation,1.721
WORLD,2019.0,5.0,Power,36.363
WORLD,2019.0,5.0,Residential,9.598
Brazil,2019.0,6.0,Domestic Aviation,0.026
Brazil,2019.0,6.0,Ground Transport,0.481
Brazil,2019.0,6.0,Industry,0.371
Brazil,2019.0,6.0,International Aviation,0.019
Brazil,2019.0,6.0,Power,0.165
Brazil,2019.0,6.0,Residential,0.102
China,2019.0,6.0,Domestic Aviation,0.156
China,2019.0,6.0,Ground Transport,2.508
China,2019.0,6.0,Industry,11.667
China,2019.0,6.0,International Aviation,0.086
China,2019.0,6.0,Power,11.4
China,2019.0,6.0,Residential,1.775
France,2019.0,6.0,Domestic Aviation,0.005
France,2019.0,6.0,Ground Transport,0.31
France,2019.0,6.0,Industry,0.153
France,2019.0,6.0,International Aviation,0.056
France,2019.0,6.0,Power,0.045
France,2019.0,6.0,Residential,0.278
Germany,2019.0,6.0,Domestic Aviation,0.004
Germany,2019.0,6.0,Ground Transport,0.396
Germany,2019.0,6.0,Industry,0.374
Germany,2019.0,6.0,International Aviation,0.079
Germany,2019.0,6.0,Power,0.701
Germany,2019.0,6.0,Residential,0.361
India,2019.0,6.0,Domestic Aviation,0.018
India,2019.0,6.0,Ground Transport,0.823
India,2019.0,6.0,Industry,2.027
India,2019.0,6.0,International Aviation,0.031
India,2019.0,6.0,Power,3.678
India,2019.0,6.0,Residential,0.335
Italy,2019.0,6.0,Domestic Aviation,0.005
Italy,2019.0,6.0,Ground Transport,0.241
Italy,2019.0,6.0,Industry,0.14
Italy,2019.0,6.0,International Aviation,0.041
Italy,2019.0,6.0,Power,0.223
Italy,2019.0,6.0,Residential,0.253
Japan,2019.0,6.0,Domestic Aviation,0.025
Japan,2019.0,6.0,Ground Transport,0.487
Japan,2019.0,6.0,Industry,0.668
Japan,2019.0,6.0,International Aviation,0.054
Japan,2019.0,6.0,Power,1.128
Japan,2019.0,6.0,Residential,0.303
ROW,2019.0,6.0,Domestic Aviation,0.164
ROW,2019.0,6.0,Ground Transport,5.867
ROW,2019.0,6.0,Industry,9.509
ROW,2019.0,6.0,International Aviation,0.755
ROW,2019.0,6.0,Power,9.89
ROW,2019.0,6.0,Residential,2.679
Russia,2019.0,6.0,Domestic Aviation,0.037
Russia,2019.0,6.0,Ground Transport,0.6
Russia,2019.0,6.0,Industry,0.82
Russia,2019.0,6.0,International Aviation,0.033
Russia,2019.0,6.0,Power,2.614
Russia,2019.0,6.0,Residential,0.51
Spain,2019.0,6.0,Domestic Aviation,0.014
Spain,2019.0,6.0,Ground Transport,0.178
Spain,2019.0,6.0,Industry,0.128
Spain,2019.0,6.0,International Aviation,0.074
Spain,2019.0,6.0,Power,0.092
Spain,2019.0,6.0,Residential,0.148
United Kingdom,2019.0,6.0,Domestic Aviation,0.004
United Kingdom,2019.0,6.0,Ground Transport,0.291
United Kingdom,2019.0,6.0,Industry,0.172
United Kingdom,2019.0,6.0,International Aviation,0.101
United Kingdom,2019.0,6.0,Power,0.22
United Kingdom,2019.0,6.0,Residential,0.299
United States,2019.0,6.0,Domestic Aviation,0.441
United States,2019.0,6.0,Ground Transport,4.488
United States,2019.0,6.0,Industry,2.664
United States,2019.0,6.0,International Aviation,0.231
